tsne_all_1,tsne_all_2,tsne_all_3,id
-95.27279,66.11208,-63.02831,1314
26.451477,-65.781944,-9.271852,1315
270.59616,-69.76226,-58.215183,1316
-23.81269,-225.68768,-65.634796,1317
-17.119492,-20.464025,-4.127435,1318
-1.9196048,-118.75771,-95.98448,1319
-59.31539,85.06653,-100.40025,1320
187.51337,119.09529,-32.567017,1321
262.19052,-56.94631,-20.42175,1322
29.295837,97.65726,-43.183273,1323
-39.49784,-73.638466,-103.892975,1324
-16.947584,76.07102,13.280258,1325
-8.937343,-81.90964,-113.20654,1326
98.865295,-47.463604,40.84552,1327
-134.8693,15.575892,118.754364,1328
78.14098,22.240278,-135.91032,1329
8.027819,-133.41312,-82.98854,1330
-105.90685,155.70444,-113.40822,1331
-23.251387,-149.60063,-30.484589,1332
-240.64316,164.49408,22.178617,1333
2.3836946,-71.24949,-130.39502,1334
103.4315,-72.79691,-9.435797,1335
74.2643,165.40504,-10.658634,1336
44.751816,-71.64348,-95.28838,1337
62.13428,-42.982605,-48.385838,1338
-130.32654,182.41606,-77.206665,1339
45.195755,-24.303553,-166.41035,1340
-3.106685,81.04651,-77.359924,1341
-105.294334,73.09557,-149.9211,1342
55.439846,221.49957,-84.726746,1343
3.6734302,1.4638696,-121.60872,1344
132.35925,-18.96767,-91.58595,1345
77.656586,-7.5660753,-64.84802,1346
-13.689189,-5.8847704,-10.816189,1347
-8.938737,-108.681404,29.62108,1348
78.26921,156.7099,-62.871334,1349
-3.154454,-136.53554,-72.18903,1350
-40.208252,46.001934,-130.66464,1351
-65.65726,53.5678,-69.75752,1352
212.40846,100.80444,-88.81612,1353
-400.28668,26.002808,-17.427265,1354
18.156557,-73.41032,122.33316,1355
-83.98766,-178.57639,-57.55578,1356
-40.684135,7.192697,-130.11145,1357
-27.666859,-142.15985,-113.222626,1358
-209.06071,150.6269,-79.45331,1359
69.85627,28.28964,-86.91302,1360
-92.084984,98.09825,184.99384,1361
13.330847,-162.27173,-131.73622,1362
-238.62097,-74.34233,-127.44705,1368
182.79898,-96.04086,19.559456,1369
-93.88503,-46.732944,48.98036,1370
118.700134,-101.32579,22.844896,1371
30.951284,8.240051,45.553074,1372
61.34248,27.903769,-24.394503,1375
58.489502,30.492065,221.08408,1376
167.74753,108.90799,90.49746,1377
-137.80861,22.68595,129.27956,1378
120.56713,-66.1769,57.806877,1379
-60.286007,16.358128,43.581158,1380
-57.376095,-56.718014,-66.88726,1387
124.76215,19.159986,206.43648,1393
69.15766,-112.15606,108.14106,1424
-219.54332,-32.37608,49.180466,1425
11.792847,28.711195,130.4794,1426
-53.006943,-176.26202,25.254158,1427
81.49179,35.563152,246.19957,1428
128.8429,3.836029,35.366352,1429
183.91656,-37.91646,-67.16863,1430
13.829218,-163.07959,-109.19449,1431
139.24802,-79.2457,-12.873301,1432
-22.54874,41.9734,24.327198,1433
109.19274,-105.1874,-59.16468,1434
-86.756485,-40.63413,141.84146,1435
190.55363,-22.256348,-84.262314,1440
30.668402,-85.16394,-133.69392,1441
33.452072,84.511284,-38.515186,1442
-95.35134,-1.5982044,109.16943,1443
13.800413,51.079563,6.999955,1444
-64.86262,-21.502317,4.9902697,1447
-129.79901,111.97015,-135.3451,1448
10.057082,-172.18047,-40.879444,1449
244.1704,-66.298546,-105.01873,1450
157.23595,53.732998,-102.89171,1451
182.51982,7.352732,42.814182,1452
87.29925,0.31096208,-38.55081,1453
-52.042397,-65.56604,-36.235058,1454
127.719444,-19.86687,-52.42448,1455
-166.14069,-73.666084,42.874462,1456
211.63818,-61.889095,-73.708626,1457
-75.658295,-137.37808,-10.929532,1458
58.974632,-75.653175,-98.238914,1459
-35.264446,76.67369,-14.125791,1460
10.264136,-18.380192,91.90883,1461
50.162357,-46.726055,-14.193137,1462
116.283966,-90.16461,-27.427065,1463
-122.031,92.81122,-82.178764,1464
-137.90178,31.03446,138.62756,1465
-49.12423,45.319927,-35.77206,1466
-6.7111187,122.15917,-67.79535,1467
-372.5164,-142.38527,124.89997,1468
-4.2666645,179.5992,119.03412,1469
168.12802,-77.146095,-63.783146,1470
-76.98864,-101.908905,-10.974914,1471
172.62283,-21.726238,66.13751,1472
-157.96107,-180.14894,-106.25197,1473
98.264084,-41.63446,-15.136256,1474
-3.5985813,31.544106,-101.02213,1475
-173.49368,-154.92459,159.9961,1476
-225.80455,-189.15463,-7.369844,1477
-86.03767,91.358055,23.661137,1478
-5.3367753,267.1615,-26.872581,1479
141.50182,-38.593548,45.192066,1480
104.87778,-110.83937,9.930517,1481
-266.38416,-26.828022,-41.51582,1482
-76.3819,-16.555916,158.99289,1483
-47.01037,-30.67398,41.52674,1484
92.98447,141.05623,46.66026,1485
96.89945,91.07741,188.1886,1486
-55.959194,191.58028,-8.522119,1487
14.038817,-180.19777,57.74825,1488
-23.737822,-135.20354,104.67748,1489
-57.16813,120.234985,60.02971,1491
172.74225,-11.845362,85.10796,1492
-386.75064,65.095825,-68.08451,1493
92.688156,121.90856,-20.141106,1494
106.65272,-174.23177,-5.2913384,1495
-114.9183,138.99467,45.26659,1496
-119.81253,-113.815926,96.95557,1497
85.075455,-227.82854,56.27132,1498
30.928314,-64.15915,-107.25058,1499
-192.82233,208.42532,-108.422844,1500
-365.66895,97.26098,-11.5998335,1501
7.1416874,-180.77911,5.738308,1502
-98.10377,16.500175,-96.61231,1503
-388.34818,-96.30365,-11.850126,1504
-66.49951,-219.54703,-81.64883,1505
-78.7093,11.414325,172.3945,1514
77.20281,-162.82697,67.83537,1515
-76.507416,-214.96295,57.979145,1520
133.87656,89.560234,100.63358,1521
-392.955,-107.833855,28.000034,1522
-203.15416,-172.92941,-113.08879,1523
-96.55198,-27.800476,171.50455,1524
-161.61734,170.21921,-36.200886,1525
-189.56978,-222.33534,49.79797,1526
-116.36438,-67.52492,25.06044,1527
269.73032,-7.4860916,84.834404,1528
199.3832,-68.789696,6.4181056,1529
84.47638,-134.04213,15.691366,1530
84.80325,-110.95935,32.817375,1531
5.295749,3.468836,-51.729828,1532
35.516827,58.385273,10.083607,1533
-345.29095,-179.80257,102.96958,1534
139.18698,106.31478,-19.770025,1535
-4.3804607,7.8249297,33.988827,1555
-13.593246,-52.38674,18.039915,1556
27.109812,268.20355,-11.452922,1557
-70.00555,67.74943,68.977455,1558
156.52298,389.00864,84.15953,1559
130.23866,-21.734867,61.536682,1560
139.80655,65.63319,75.48131,1561
-240.92639,124.1207,122.789116,1562
56.09416,222.06322,57.73069,1563
183.25484,3.08089,-23.943964,1564
-75.75907,-142.65637,-53.613674,1565
67.483536,113.66797,-165.40573,1566
-34.916794,-198.14285,-73.58099,1567
155.07143,2.8561468,-57.311516,1568
-205.46956,181.49797,-132.65707,1569
200.46162,54.333717,-27.51307,1570
-90.621216,58.69434,-71.3662,1571
201.8119,-8.802547,51.927277,1572
-94.05918,-112.75872,-132.32845,1573
185.14621,-103.42924,25.00465,1574
54.621746,-37.021084,-119.30631,1575
129.13007,97.799545,-142.82002,1576
-93.00399,-212.34602,-56.375706,1577
-280.51724,489.3914,-232.49187,1578
-132.04665,53.75004,-61.50804,1579
-58.312572,47.93312,-159.45079,1580
58.14126,-38.587524,15.343874,1581
101.36691,165.70807,-150.91635,1582
175.7325,-103.87774,-10.830449,1583
65.89149,-125.33346,-16.958944,1584
-243.37813,-154.72285,-41.80143,1585
-85.73365,282.67914,-193.84966,1586
97.85933,277.12042,-75.18631,1592
-5.8689055,-166.95361,-61.56513,1651
8.965063,-78.38615,67.09741,1652
-226.74081,-31.75703,58.23709,1653
-140.50336,-236.9446,-105.46637,1654
51.039337,2.3388753,-86.61542,1655
-68.49771,-43.034424,-106.21537,1656
-43.485245,-47.259033,116.759636,1657
-89.46597,-80.35923,91.768265,1658
121.00947,-45.19061,59.045982,1659
145.7464,25.818035,110.52187,1660
-32.839954,213.86351,-15.606288,1661
170.8714,121.27739,27.643246,1662
117.71242,44.036327,103.159195,1663
-41.994217,-62.299126,69.558395,1664
-151.19179,-124.781204,-13.531644,1665
-115.428474,47.341156,54.586826,1666
-34.011044,232.414,38.77734,1667
25.267265,-36.468468,47.85206,1668
-121.40732,-159.60925,-84.5091,1669
176.77556,-1.5475805,77.47456,1670
13.393652,-37.013794,-57.563,1671
41.602425,-22.928532,-105.882904,1672
-103.07358,157.77902,-100.887726,1673
18.395264,69.03415,-37.210564,1674
-63.87054,92.12379,-56.023922,1675
-97.70917,-95.455795,61.653698,1676
264.5133,-8.2068405,-99.14364,1677
89.305374,5.1709266,61.45507,1679
-145.89867,115.43709,100.2819,1680
118.927284,-94.834175,44.17318,1681
-9.845924,164.48227,-35.568295,1682
31.800985,-27.369944,169.19049,1683
8.491711,211.81065,110.19849,1684
-65.77129,222.77766,106.31054,1685
115.51468,-12.050019,61.603252,1686
-41.631634,105.86647,65.17261,1687
-47.96026,-6.752103,-20.736662,1688
187.25418,-107.08106,-118.6386,1689
281.2823,-124.9882,-36.696312,1690
-5.7365246,27.137365,42.96573,1691
-15.347234,-140.69429,-46.74966,1692
32.05552,90.68294,-8.25464,1693
40.0042,-140.00082,53.408165,1698
169.51147,34.20827,70.89104,1699
-187.62592,219.23608,-105.81735,1700
104.12212,102.57698,108.00858,1701
47.9654,-45.478615,-40.735107,1702
133.73047,210.81268,186.39171,1703
-31.325064,81.10336,45.082745,1704
182.16347,91.97221,-47.776478,1705
8.093693,86.64785,-42.63248,1706
19.272085,267.2982,-19.024038,1707
-180.52858,66.15494,-72.316246,1708
-24.199446,-147.38339,150.77267,1709
-184.33075,120.2551,-91.7111,1710
93.29966,-16.085922,9.079105,1711
69.919426,154.91084,-20.766865,1712
-67.78523,91.66508,139.04117,1713
-81.70781,9.484346,94.93357,1714
22.98538,109.03511,28.389412,1715
-134.94676,296.74478,90.9281,1716
-146.30132,17.922152,53.88151,1717
-38.508274,-37.238213,140.01984,1718
-108.53412,187.8885,4.6757746,1719
-42.95297,37.54137,213.78006,1720
-99.451996,-39.817253,193.34879,1721
-81.844894,56.856335,121.28324,1722
-71.84222,43.649433,59.18831,1723
-32.501125,195.61038,-48.583694,1724
137.19176,75.06002,77.88637,1725
-27.796532,-14.796253,270.78024,1726
47.411037,200.81807,-7.647054,1727
-178.12024,-98.779564,108.56845,1728
14.868099,170.54144,-45.95372,1729
-164.94603,335.5623,-58.730167,1730
8.274472,46.150455,303.87048,1731
-49.144264,94.01765,38.49227,1732
7.543478,214.63779,63.909164,1733
30.192781,186.73651,-40.88152,1734
-148.2242,126.79122,-2.8462005,1735
114.758675,48.445343,56.685253,1736
86.13633,43.86542,-55.75719,1737
-73.35992,248.05493,127.8334,1738
-15.763443,-148.23758,-55.619587,1768
-112.003716,-48.338287,66.736015,1769
167.83691,-60.107525,-36.574215,1770
2.8186767,153.46924,176.45413,1771
-1.45611,0.041869313,88.296394,1772
43.942734,133.37524,25.250927,1773
45.798935,-1.9322208,30.533081,1774
-31.77087,47.296085,-71.10941,1775
143.96344,-79.84696,146.56998,1776
-128.65485,62.460514,72.47102,1777
93.09028,-69.401085,-62.20874,1801
60.2541,3.0209024,51.05217,1802
165.09818,11.997019,-49.331512,1803
-52.55118,-34.022644,-63.273544,1804
107.08357,38.198914,-74.770454,1805
-126.85629,148.53738,8.6366005,1806
65.209816,-36.647705,-8.218634,1807
-134.57654,92.139145,-76.46798,1808
34.94785,428.07755,-16.584332,1809
-192.48024,561.78796,-81.21851,1810
-67.538155,-180.59734,-36.1088,1811
40.29171,-85.44276,152.16975,1813
182.98047,194.51965,0.014375035,1814
-229.79292,21.861654,26.686401,1815
-42.808342,96.77833,17.65781,1816
-284.397,439.4271,438.38278,1817
-165.07976,-239.06131,10.981114,1818
-168.4923,84.90852,7.2676387,1819
-1.6586741,-104.626495,5.7424245,1820
162.36545,59.378418,-38.633408,1821
-243.34671,-177.2336,16.98099,1822
-11.622083,66.34565,-46.66355,1823
-50.063427,-75.83932,-15.828159,1824
-151.4658,-5.7009344,-15.685306,1825
14.343491,161.59769,142.3938,1826
-131.52289,-103.986176,36.601494,1827
-35.535984,187.2504,-83.64149,1828
-202.32144,44.726723,102.800606,1829
94.878624,131.69296,-75.87706,1830
76.24289,-84.139755,31.698029,1831
83.731575,29.167788,4.3887405,1832
-106.28289,397.35965,-50.03372,1833
6.531362,124.05856,32.393738,1834
59.595097,-71.58884,-45.416313,1835
6.630029,6.691153,-74.67848,1836
5.2682967,317.71848,-269.72772,1837
0.88721794,-121.50226,-15.278841,1838
135.4041,-78.03449,47.547577,1839
-98.80942,91.40094,-99.52356,1840
-316.07352,-220.15736,-28.028282,1841
-71.37863,-4.942959,7.110618,1842
92.59326,-5.2112427,-29.555182,1843
77.91429,-37.607628,6.958816,1844
70.42897,58.73125,77.065865,1845
10.357523,-54.913776,-29.74399,1847
-102.626114,-83.627426,25.21227,1848
-280.54227,-60.973564,-88.3404,1849
100.97476,-191.96227,-67.52516,1850
139.35127,-22.253698,68.94092,1851
3.2402928,-10.85383,6.7841988,1853
135.09566,63.509884,13.753792,1854
37.08582,-101.70436,109.81696,1855
-60.832752,-91.678795,93.89652,1856
-279.17035,-142.40027,18.575933,1857
87.74579,53.105064,-76.97311,1858
109.22977,107.42681,10.728567,1859
52.434048,-184.05748,-21.34723,1860
-41.43399,-148.95757,-80.050026,1861
-37.6487,-14.000909,-63.406105,1862
-25.725992,-184.84702,-71.67668,1863
100.55302,45.715576,-112.23445,1864
98.32676,77.52567,-37.762657,1865
160.58183,82.64094,-35.903214,1866
-19.868471,-79.80821,-85.58018,1867
-113.271095,-110.22981,-57.51541,1868
103.05978,158.38724,-141.16606,1869
35.144913,-76.01231,5.279942,1870
-258.6671,-12.020015,6.174421,1871
-145.87721,-82.46708,-4.816272,1872
-180.97191,-105.58224,49.7527,1873
-11.958146,-96.09241,24.572247,1874
236.21655,-91.395,-126.77143,1875
11.563701,-85.937195,14.060068,1876
107.496414,-69.582146,-45.690052,1877
-395.7541,-195.60391,122.46956,1878
-35.251686,-18.701086,-88.281265,1879
122.3847,-45.91674,-91.7368,1880
322.16196,-17.451199,19.73159,1881
68.90077,-0.2894715,-90.672676,1882
-83.676216,262.69913,25.137606,1883
52.152542,-137.40308,-62.516586,1884
-64.52617,25.59964,17.660341,1885
264.34665,-6.3071666,-50.85109,1886
67.18913,23.558191,-7.9677515,1887
142.03584,-41.527096,-1.7124085,1888
-69.36631,61.49017,-140.29352,1889
-27.69772,-53.396748,190.8146,1890
6.111994,40.846638,112.58331,1891
141.82669,54.631878,-50.04641,1892
-143.49515,104.370834,39.58673,1893
108.50942,28.066206,55.90899,1894
-151.74026,361.72583,-101.71347,1895
301.09998,-18.891693,-50.92838,1896
-240.43799,-28.216196,-4.9487343,1897
169.88786,-6.952185,-68.456436,1898
-406.288,-198.01933,-80.7218,1899
26.623957,-6.6502857,-121.86389,1900
-310.84518,-50.81305,168.8193,1901
39.4676,115.236465,146.5847,1902
108.29567,-160.90236,-34.161503,1903
73.66562,-69.4186,32.616253,1904
-8.209298,36.176052,218.88475,1905
81.98681,64.92123,60.668068,1906
115.85235,-20.026985,156.72377,1907
-200.27608,-247.59651,50.495777,1908
-131.44696,17.659103,18.274645,1909
-124.51904,-93.281906,-34.43495,1910
105.489845,-195.25455,-28.136488,1911
89.90251,10.181855,-31.240671,1912
4.533567,-95.47769,-108.376144,1913
90.008896,56.917747,-51.77059,1914
-2.4051685,-105.24541,-68.77131,1915
72.36981,79.99426,-104.81028,1916
-18.488762,-267.78488,-29.531176,1917
159.11261,25.914959,-23.480465,1918
58.282803,-25.955313,-11.803741,1919
-8.664937,35.64225,-70.00093,1920
-293.71918,-155.71599,28.255768,1921
-134.81572,-107.48777,-40.372723,1922
10.880544,30.388855,44.95191,1923
-266.85248,153.05286,120.76697,1924
-372.6274,-95.98428,-37.00457,1925
-103.792,-172.21225,-4.8533797,1926
210.7837,-88.26075,-81.972595,1927
96.48623,30.95835,43.563847,1928
205.74425,-38.75809,15.342113,1929
-66.47089,-117.297066,-27.73582,1930
22.937916,-127.39487,103.307396,1931
-80.51507,-204.73083,-6.7389402,1964
6.0233455,-85.03804,-18.628994,1992
-88.212494,-167.6854,14.671331,1993
200.01106,-114.13566,-93.98723,1994
52.530834,-188.62459,-65.38529,1995
-86.09404,-148.00455,165.71533,1996
-31.606762,-70.08085,18.681526,1997
54.665718,48.826725,-6.868846,1998
0.5753922,-18.081278,113.10028,1999
140.55734,263.17072,-103.70493,2000
26.304585,103.51749,47.622387,2001
15.223999,-141.46281,-62.03192,2002
-28.359158,-168.48361,43.26425,2003
118.25694,103.32324,70.827705,2004
180.52617,-78.13482,0.45273682,2005
53.230946,77.99969,119.948326,2006
301.21045,-23.541605,-74.46276,2007
-100.00514,-127.88584,-78.56235,2008
145.60364,-154.06488,-59.90556,2009
73.07776,56.120296,-122.660835,2010
112.58913,239.71307,129.19925,2011
102.81816,114.54317,37.63056,2012
-16.825344,98.099236,-10.956289,2013
-143.97234,16.362713,39.257473,2015
236.13184,1.5272971,101.08034,2016
113.706024,-47.467297,64.94442,2017
-129.96115,-4.7410593,119.14138,2018
-95.47341,78.06004,34.124386,2019
76.93607,266.10876,-68.52211,2020
90.3009,-100.138466,26.024683,2021
40.664066,25.396603,42.42607,2022
-53.85164,74.02366,213.19196,2023
62.217632,-59.219337,-145.45558,2024
-102.97609,136.9923,241.10835,2025
-205.26701,-132.104,211.73398,2026
-44.39224,-40.401016,23.6582,2027
58.74871,-57.847908,76.028,2028
-62.785442,60.43686,-92.86298,2029
-113.284065,13.852436,17.952087,2030
143.43953,-190.33128,-22.93135,2031
42.374416,-63.828194,-110.748726,2032
-12.59876,74.650734,-83.391106,2033
104.53408,213.80495,-46.248314,2034
15.884825,-4.3489695,-39.310074,2035
157.04686,-63.745358,-39.88838,2036
-98.04808,-127.687126,-89.87769,2037
218.81158,-110.130646,-90.75266,2038
80.58901,63.132355,-43.509712,2039
89.4391,-117.803505,5.5968714,2040
-104.57375,84.44134,-6.085751,2041
145.22255,-126.58706,17.60173,2042
41.362907,108.195854,107.270195,2043
112.5876,-30.56559,75.3105,2044
134.82742,23.22782,-30.528149,2045
102.25378,-70.25693,103.754776,2046
112.66319,-121.09059,126.264694,2047
203.59294,-22.517607,24.96915,2048
-46.327076,77.48409,65.0966,2049
259.73203,169.5673,189.70537,2050
112.97134,-48.72876,88.56281,2051
117.349464,-132.22948,80.758766,2052
-0.7146233,-64.61849,117.68401,2053
-51.038704,57.689762,-80.449524,2054
-90.862,43.60842,85.04053,2055
-109.30625,-23.773663,94.34756,2056
21.765276,93.40583,188.58627,2057
-158.67786,87.20865,-12.323855,2058
81.00853,16.527044,51.150482,2059
173.26399,-62.826836,65.0045,2060
29.050909,-203.54507,7.0974717,2061
-3.223758,-82.65776,25.107964,2062
-26.174425,42.90385,-10.512366,2063
48.213863,64.19233,244.4571,2064
-127.50021,-129.54895,-11.618278,2065
249.42462,-24.953636,37.608135,2066
109.5831,-75.319145,-24.99136,2067
85.51123,-48.147423,72.73633,2068
194.20798,126.21503,67.3882,2069
266.64404,1.4517745,-108.06102,2070
85.385284,-186.25731,-70.21682,2071
-24.531588,120.689,77.033264,2072
78.388596,-2.7955759,-30.748098,2073
-38.069668,9.225828,-68.932076,2074
-127.60961,290.5943,-137.26799,2075
-114.094666,-62.167473,175.66637,2076
149.36934,11.630535,22.193806,2077
92.4486,146.78712,145.82494,2078
-66.75001,8.735871,-26.966015,2079
-136.07701,-84.60137,77.77317,2080
-89.10066,-204.76971,-21.674896,2081
18.954037,-73.18533,-112.96357,2082
-173.75906,33.167866,-131.52565,2083
-112.05773,5.407221,-84.766495,2084
28.439425,-134.1484,3.1694605,2085
169.11655,-192.28654,-88.96674,2086
26.319235,-256.87885,-50.182472,2087
-32.979725,72.37713,-105.628876,2088
151.74376,32.947308,-176.14763,2089
-38.19519,-93.115746,-29.93476,2090
131.12666,-35.310356,-123.9646,2091
-19.979038,-167.84444,-152.14975,2092
-29.6203,-39.70827,-49.73874,2093
63.824642,-42.596592,44.593086,2094
40.714302,369.22607,-115.66445,2095
54.60494,110.72062,40.31596,2096
125.161316,-31.596851,-103.84836,2097
65.911835,135.23459,30.380129,2098
-82.00533,-78.76744,-6.9484725,2099
121.573975,111.26138,-16.945366,2100
85.2848,31.58916,-142.15715,2101
134.06471,-98.34398,-62.393383,2102
-144.60332,54.747505,-40.563873,2103
235.6517,-124.35758,-147.21777,2104
-39.999775,-55.04704,-99.88933,2105
-49.684166,2.8598948,5.9922676,2106
-37.341312,112.805534,-10.160906,2107
31.437492,111.6569,-14.140199,2108
-176.33182,207.4872,35.45812,2109
-74.18018,-81.80241,59.48708,2110
-95.2572,209.86818,-19.371119,2111
13.364431,-176.59825,37.877396,2112
-140.19307,-1.931685,-48.754738,2113
-136.86,97.265,44.154003,2114
-73.7131,-70.233055,-93.6713,2115
-215.92691,357.03262,-119.33381,2116
-100.11429,-103.12813,-44.358917,2117
30.010965,-98.030815,40.67505,2118
-50.661,56.70075,52.199837,2119
-62.9432,286.61273,-84.46014,2120
175.49136,-65.447174,-12.981426,2121
-126.88895,-57.144585,-88.58762,2122
101.330025,-32.65995,82.466286,2123
134.96596,102.13097,2.5355687,2124
-453.1968,-79.9796,11.176654,2125
-56.808945,-31.63977,136.88014,2126
-77.810844,-33.69956,152.92087,2127
